,Country Name,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
76,Malta,0.1959349565792098,0.19239885180877037,0.18578196970679034,0.17724395082501185,0.19032666514611243,0.19647320498167872,0.20356792584489766,0.22825058819223712,0.2428268495698368,0.2518995633523083,0.22128184867556974,0.23114469823148645,0.23164653254960507,0.2558645103031132,0.26088236305767487,0.254316392606271,0.2553235845414068,0.25955966727540725,0.284712619700365
77,Montenegro,0.1965221566803324,0.19811440046113646,0.20340230905739098,0.20841080722331673,0.22182232124538862,0.22632299173933126,0.23546045736693616,0.22591895675109283,0.2418135651125875,0.2533891454099086,0.24843182933968647,0.24384658369367088,0.24005282025901767,0.22896631929316097,0.22893243624538862,0.23512190544294545,0.23734836620318067,0.23619699611546904,0.23809233817158504
78,Mongolia,0.14134712302681285,0.14251118915873867,0.16293035214433552,0.16601746913111293,0.22965481354946476,0.23788699967929472,0.25144401093973606,0.22891750259319174,0.281499627287484,0.2856812373490952,0.2643592913196955,0.24483623844271088,0.2242587717285521,0.20585379054970948,0.20816782193372088,0.2568337723430293,0.2598293975237809,0.2544257097990527,0.23611265579864624
79,Mozambique,0.21087590959366218,0.2153122451439773,0.2310592552028739,0.2380666104164545,0.28013707290739104,0.2664804721582409,0.24529059545952345,0.21007331039791433,0.23890665976098113,0.23511585231303053,0.2226366414957586,0.21357231915892336,0.21434312878976675,0.20879704306117083,0.20950975233086952,0.23434906392453042,0.23968511395648107,0.2231398751936061,0.2054058864542555
80,Mauritania,0.15632023659204267,0.14957016152220426,0.15355969918021825,0.20089530568618752,0.21624609314549662,0.21040971109459075,0.24706100903172537,0.22654789197382394,0.2847496733596277,0.2751300790600678,0.2486963106546252,0.25979682498471657,0.23210757910838925,0.21074025996262477,0.22009735121854926,0.2363090046087352,0.22707118870872303,0.2595195336020393,0.2797328479434509
81,Malawi,0.22209587318643714,0.21047867942602771,0.20181476386908964,0.19916840979498404,0.20717684992952187,0.20649376935661679,0.18926189281138794,0.2321113002132476,0.23389161925186736,0.23987064056069074,0.22749573776483192,0.2224680229918451,0.23150014115164724,0.25662004707381014,0.27071715557124104,0.2638277198892937,0.24967233556404447,0.24160907215370916,0.23276055923310113
82,Malaysia,0.21156347700575473,0.21462254696702576,0.2138821178848319,0.21621610585066217,0.23144899646002998,0.24036433677308386,0.2575576175389804,0.22587199138511108,0.23017738369236804,0.24285408433143088,0.2420202812354161,0.23710255440381314,0.23751119282747196,0.22948224085985233,0.22187894943032194,0.2242931015806872,0.223460993820844,0.22596085014372289,0.2272217742970343
83,Niger,0.1438459945604729,0.1450960295396531,0.16101831716303955,0.18447133772654223,0.21482285691029845,0.30274228181504353,0.2433215000211898,0.2357510430768322,0.24160553109877408,0.2585334519623745,0.27209574290475036,0.26588272090631415,0.2533930663921123,0.24274366718860277,0.2236059735066317,0.22545637446582595,0.222449153455792,0.21904494212255296,0.2331173430355271
84,Nigeria,0.1247483212621512,0.1376837112641193,0.1609696311785162,0.21187074981387888,0.23954442883919796,0.23988980154111778,0.29580767163715505,0.20951870095605069,0.250498551705787,0.2970988372905417,0.30414059634539675,0.3025213739297186,0.28616291816235523,0.19379397422754802,0.16752899502923493,0.1982541539407848,0.23599726957334113,0.21516409650643026,0.15654864786927672
85,Nicaragua,0.09464440770715615,0.09795681565983093,0.11214130778794602,0.13384063557262083,0.14951056880371816,0.17437235842389412,0.23123353544036868,0.19589702241898324,0.23245349158225947,0.31585676611385893,0.32113430305342155,0.286941547983553,0.2810954244699268,0.23429049160156099,0.2068886785722981,0.2196515837848424,0.2626925271367115,0.2717069746449051,0.31512364915761626
86,Netherlands,0.24069417128717518,0.2410535956156785,0.23994373908554797,0.23396769195671016,0.23254071800293352,0.2330162294949914,0.2280760962741519,0.23039268488214257,0.22258741964421436,0.2226322045924952,0.2213208180750776,0.22238426893318786,0.22540139138929738,0.22744424819845704,0.22866389389357852,0.22668207295347434,0.22683720648566752,0.22691440447768849,0.22687563757595985
87,Norway,0.16019402995945026,0.16215757176757026,0.18015394870208457,0.21839875132045694,0.24982702114072228,0.2410046451917253,0.2765562488787845,0.22088492588654218,0.24603703916891118,0.27950848702245207,0.2870916986201748,0.28382594324274074,0.2607294186845005,0.21875281113870454,0.19470862235687678,0.21134176782378272,0.23481891868555804,0.2045514000377033,0.15839951148331827
88,Pakistan,0.3161651544782663,0.2957918383426346,0.28201196987239185,0.2507434102020138,0.2335328984821591,0.21857219328653346,0.19226142592459516,0.21623250204079106,0.21576240551249973,0.20605210862002038,0.19789444284280772,0.1889914364202273,0.19611635365743663,0.20346450776775632,0.21627882919870284,0.2145792542710979,0.21275900522466853,0.22093462039563055,0.231218134034447
89,Panama,0.14895697006002534,0.14962723326345348,0.1618216065773463,0.17501037721667329,0.18743599132222324,0.20468016922836751,0.23640576433623478,0.2166188747100267,0.23427307228457517,0.27423535322774145,0.2808550511333607,0.2738760900357292,0.2683990523503788,0.2464153184036021,0.23764436816288068,0.25817999499368677,0.23889368667828864,0.2339167906465006,0.25906920808394507
90,Peru,0.14709935818040076,0.1499512804939312,0.17096608735105123,0.18146025161855733,0.23558690839773372,0.24979864766389398,0.22001990656097026,0.21435262667812816,0.25912446378822823,0.2797041195023022,0.27188569552378244,0.25549374261362057,0.24181786011010598,0.22519227243332687,0.22466025242169219,0.24142910535129578,0.2403457196643936,0.23628495029172586,0.2556163432335306
91,Philippines,0.25317527206575235,0.2617707817053402,0.2532648564468592,0.2540210860983187,0.2493345262160354,0.24359720249195854,0.21423032379544543,0.22898841276716433,0.22338756728835565,0.20672552845646064,0.20631041695607827,0.2023435077183926,0.21124038670764997,0.2261415269321023,0.22830792053869672,0.2236933614588473,0.21536499833628864,0.2178495168015857,0.22574403011082472
92,Poland,0.236803519513299,0.23443420324570266,0.239685838163434,0.2348286171387588,0.2320944155703722,0.23309571336837395,0.22895421357821127,0.2366082829948754,0.23114958308346656,0.22568064846383742,0.22177573128692232,0.22355143275119255,0.22370796439128243,0.22741425614515579,0.22800978251477488,0.22466582903318705,0.22270454518269875,0.22375901636945297,0.22880836645871805
93,Portugal,0.24366832530446184,0.23845281891641493,0.2364328400973265,0.2291594371601517,0.22727368943380427,0.2264285896394049,0.2185866452569516,0.22855536849622288,0.22487494145278264,0.22109610806128904,0.22022408954763217,0.22377599426094805,0.22645260417503354,0.2331837485105466,0.2352662174201735,0.2320453318314675,0.23040105355433127,0.23112067018730026,0.23028655200506784
94,Paraguay,0.27191827818921777,0.268763825258016,0.24993845896141229,0.2052032241688376,0.1557217244572462,0.18338371473015505,0.1894010194146134,0.18350531242510668,0.19850478260077536,0.22694393574230262,0.20345688394607836,0.22498994117486548,0.250858121687696,0.25507513249400793,0.2559065667142413,0.2527968223759695,0.24726981886707816,0.23870695398477473,0.2517723132796247
95,West Bank and Gaza,0.2815937505985851,0.26274450841407515,0.2539248561628509,0.22739121264479142,0.21432982546984397,0.22255732751474624,0.19542982052463392,0.2232820687915889,0.22184161265049246,0.20971096739073877,0.20728674266206304,0.2086090340236596,0.21688517287057382,0.23752858606831784,0.24507610102082591,0.23566041233656151,0.2196602667917286,0.22486954382117694,0.23327443226541178
96,Romania,0.21860697386786831,0.22119247949917328,0.2285713676726007,0.22813826674177873,0.23051174179033943,0.22965849046294684,0.2278175319601892,0.22975916876784314,0.23142367196619365,0.2331440310769943,0.23190628821216341,0.23034890759039933,0.2293021250387594,0.23350189881787786,0.23391345471457872,0.2287849967647721,0.22859915582872342,0.22979958702954226,0.23333204832014076
97,Russian Federation,0.14038323286236704,0.1516676837764132,0.17244164731630438,0.20785230076604264,0.23669305074967834,0.24756274099917167,0.29773840370114796,0.19839161372575465,0.24013773505491484,0.29252341877398447,0.3054509696049732,0.2851869053235394,0.27386074519757353,0.20830209984691275,0.16980684518343286,0.1921175069688252,0.22514583813835057,0.22771492961072123,0.1857062225209863
98,Rwanda,0.13913354811996925,0.14063758894310105,0.1480980835091567,0.1806575911940601,0.2004541158667941,0.21054232960161823,0.25887890627153703,0.23857379175544868,0.2799467605615559,0.25752451530670933,0.23415357243373575,0.23628863702176361,0.23632829403486103,0.23576590768288266,0.2481578913595798,0.2612358701576477,0.2507451693722251,0.25268480015736644,0.2729686361795442
99,Senegal,0.21505144719825667,0.21689479856453625,0.2147418883718821,0.21224127927672876,0.21618912459928502,0.21716578183240073,0.2129110943133371,0.2121850207469223,0.22055585842724887,0.23329748412002008,0.2374175169014228,0.236166618461193,0.2380801092619996,0.23841495891338854,0.2433506948275662,0.24539944692842616,0.24330486119260622,0.2461371454154369,0.25166916527220917
100,El Salvador,0.25638937687106195,0.24512849593823416,0.2302917053682139,0.21826540389500915,0.21277317099721135,0.2071606728370542,0.1975649672754542,0.22319581269337097,0.21649520599291674,0.20855444315335445,0.21175679616854853,0.2144549045460455,0.2192055276877698,0.2450024790086552,0.25507456948243407,0.24831003440116556,0.23857452082403355,0.24257885320260963,0.2543791107400339
101,Serbia,0.2050897042224189,0.205553214626657,0.21018219033555643,0.2199109041806692,0.23153891002158808,0.23564724168206602,0.22904014433344919,0.23503952979805123,0.2348548492746994,0.23179765088631119,0.22988132578567486,0.22868307347315284,0.22892606372515667,0.23848214745314053,0.24245501036178296,0.23748394420480406,0.23314586019124056,0.23571377031212562,0.24061513386293604
102,Slovak Republic,0.23541995185685632,0.24078903260387116,0.24538101136229223,0.24557715896724303,0.23847326604834065,0.234809820070615,0.2259384548038876,0.23262497600801393,0.22369655945669353,0.2204044582697124,0.2178780734272221,0.2173811877704563,0.22266942378186477,0.22134423591974964,0.2237427879086388,0.22760219132316264,0.22747801506641813,0.22526284024994642,0.22943092513708227
103,Slovenia,0.24302483770537156,0.2432635205655787,0.2396788364714663,0.23224614174603936,0.23212726412016227,0.2292743389894059,0.22566348153767224,0.23388595541214582,0.22625975280663033,0.22271734898778497,0.2209532091645024,0.22303368799402154,0.22425594216113007,0.22649626126293146,0.22720754642072602,0.22444982844881958,0.22250506027017286,0.22478895924320613,0.23517959086715703
104,Sweden,0.2437447715520876,0.24284408753036643,0.23980207423725972,0.23495168612065187,0.2313968316367762,0.23395868782471194,0.22956497969341333,0.23313740380494902,0.23176247731752017,0.226457199738787,0.22449396332081512,0.22354802603444113,0.22395976342923815,0.225428763490538,0.22434745172810172,0.22039585995118205,0.21923394132410629,0.2236878917716077,0.224106304513553
105,Eswatini,0.22277589683880353,0.21517986028215857,0.21913259744979777,0.21139884979512727,0.23112200486783124,0.21454315012571412,0.21225443354705092,0.2530541684447955,0.25030797068380634,0.24884362446289557,0.23628036663110008,0.23090141926887112,0.22997640136050362,0.2301690673065377,0.25302869306573855,0.24327813764825149,0.2284888903961131,0.205020431765418,0.2139838399375268
106,Togo,0.06919463749299287,0.05535797160955425,0.0670906331223284,0.04864301760895371,0.2186207151991473,0.22954200595605287,0.25984808763580364,0.2509258732656834,0.25505594885402916,0.26665394080068106,0.26724635151598425,0.2525611465036421,0.2475243578880738,0.25720943037291083,0.27043665312286114,0.2646625676712511,0.266414728225993,0.262097232814725,0.26956687240019267
107,Thailand,0.21751906126066578,0.2225078201626931,0.22649199893125202,0.22847690065194373,0.22593847914567491,0.22666544682335396,0.2222540828969143,0.2333690434576544,0.23400380497066764,0.22268593694387764,0.21959279955695254,0.22323243539167364,0.22303212926643773,0.23765634288687607,0.24346915893991966,0.23928960489333206,0.2341550934311369,0.23433876418766258,0.24184208828432294
108,Tajikistan,0.22959609330706338,0.24287223154573712,0.24627301282393896,0.23329141182457208,0.25950915094061305,0.2477605116620452,0.23281573714668682,0.20079263068861578,0.24123249120850324,0.2447579727496689,0.20687753757645508,0.2030775442225065,0.2005353396901924,0.2021147291405936,0.21718396624444,0.24234219040170432,0.24223522840009168,0.2272454036469361,0.2248380579062362
109,Tunisia,0.2151850841837599,0.23557545461683946,0.24455646804574224,0.24328320201678705,0.23854652956528744,0.24721538341418114,0.25395571970802555,0.24189966351763412,0.23293441524040334,0.23280676646965096,0.22370223265840855,0.23428249835059858,0.23410393905018517,0.21524578338199724,0.21848016331904835,0.21000812577472014,0.20781249145838454,0.20693961016827422,0.21402176203814355
110,Tanzania,0.15885964295033084,0.16147064477551668,0.16330168582597956,0.16123210024489476,0.18430807043847697,0.18803285050068028,0.1900241441857436,0.21344900579271353,0.2355096238881861,0.24946623880806978,0.24741055704762047,0.23253213994005947,0.22687506664121432,0.2551911874462999,0.27456679208909823,0.2690194234583279,0.2625895537260631,0.27739352712880616,0.31905661188809525
111,Uganda,0.20009568574921363,0.2008267879108,0.1966153842293344,0.20129774211260035,0.20291779236907476,0.20730406114795186,0.21188975836302235,0.2264207102258485,0.2395462849665997,0.2544845657176168,0.23438352913239605,0.22526093996680915,0.23937100309326687,0.24408755312744454,0.25880315979577956,0.2516158470328083,0.2359271260584872,0.2451230545659427,0.26344074765504527
112,Ukraine,0.24543535435651873,0.2447891371905299,0.26069532689235136,0.2512781561717366,0.2436707606106241,0.26080734098947095,0.261232108632815,0.22496694536972103,0.24001553866789743,0.24996643153700585,0.2225200267214431,0.22186103354205405,0.2139616071294845,0.19609176243363863,0.19568493304992543,0.19894634860427643,0.19806056787374982,0.19786290263190243,0.20779577928536008
113,Uruguay,0.2188413453316973,0.2207016301955402,0.21312511895820271,0.19328409378438163,0.1902987019010839,0.1903685025245864,0.20570114746615115,0.21981147046343588,0.21862459785918073,0.22377600083304608,0.23236955620156813,0.23638851440301992,0.24559484683755134,0.250260174760712,0.25718798653742997,0.25612175426341055,0.24378394572426235,0.25126580596745884,0.2693152854661842
114,United States,0.24360157892144874,0.24017600444251483,0.23639721502056354,0.22685233527217807,0.22392369217203975,0.22546855752809444,0.2142828970917589,0.23106897731820342,0.2266193730438014,0.22081295749293464,0.22101430669609104,0.2225541349414047,0.22378913215436388,0.23343084078958326,0.23362569134816136,0.2324842437155554,0.23306352239868394,0.2341748434703207,0.23343084078958326
115,Uzbekistan,0.13118650826623104,0.14872246312641757,0.1548968516186924,0.16634400272323394,0.2004833979869968,0.2054724541873487,0.2327332602484348,0.2031216216307879,0.2485260327901194,0.29021890777238507,0.2664537790823234,0.2629154200107985,0.2546191614084596,0.241024720842271,0.23616986371687607,0.2484900340003234,0.2657877826151433,0.25676364119426115,0.2608453480392248
116,"Venezuela, RB",0.06735796713281517,0.07898031996545134,0.10817191342050324,0.15299842484814635,0.19383359907121067,0.22980942746613256,0.3494717520856438,0.21351701709331575,0.28517354289295643,0.34979611456071474,0.35647721998626053,0.3588348078465901,0.31218615636973623,0.17130561252781654,0.1451188450537848,0.16041861800559326,0.16990801115411475,0.14592309090908084,0.11282762183186537
117,Vietnam,0.17799716720327588,0.18815367862316915,0.19227383214519164,0.20315389131155873,0.21000397442549457,0.2142000576059953,0.22616046701415782,0.22539295400538767,0.23627840927412572,0.23517742820183873,0.234681920248149,0.2345617432207144,0.23965833481127413,0.2448240433716493,0.25423935789963903,0.255131686576152,0.25115069673327783,0.257192894687864,0.255304243585877
118,Kosovo,0.1965221566803324,0.19811440046113646,0.20340230905739098,0.20841080722331673,0.22182232124538862,0.22632299173933126,0.23546045736693616,0.22591895675109283,0.2418135651125875,0.2533891454099086,0.24843182933968647,0.24384658369367088,0.24005282025901767,0.22896631929316097,0.22893243624538862,0.23512190544294545,0.23734836620318067,0.23619699611546904,0.23809233817158504
119,South Africa,0.18252338174347996,0.18355375565398155,0.1863537281810989,0.18919070217176812,0.2009234590383083,0.207166843298999,0.21220551295317847,0.22564210667456133,0.24075031715293563,0.24937222936752937,0.2475736176624845,0.23439554871967194,0.23153921420369403,0.23865027247192694,0.24691314400973402,0.25762703088051064,0.24950394414570343,0.2593460322500351,0.2818556345562926
120,Zambia,0.12443362809023156,0.1295871153406333,0.15258913316412237,0.17224518044751244,0.27068503361211177,0.2684798800186302,0.24248801762556335,0.21738910005008721,0.2699135032028591,0.2789930166957891,0.25814364198054374,0.24749011930168527,0.23915880084691948,0.22972692333174943,0.22273761701244105,0.249271675201894,0.23711188068111155,0.22892847190808335,0.2333052010393276
