,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
165,Mozambique,MOZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.26291793,78.77518494,82.29605929,79.50735746,102.8841652,
166,Mauritania,MRT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Malawi,MWI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27341464,28.03010955,27.42573465,41.42047717,36.25693348,40.63281505,39.54223713,55.15787051,34.29462257,41.69501142,44.89325355,,
169,Malaysia,MYS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.53661793,73.31932151,64.37729789,55.69183595,47.61972977,41.06970284,,,,,,,43.04733921,45.0766413,45.69663832,42.06755976,40.58839614,40.08812577,39.79970284,50.8357456,49.55982307,50.02868164,51.64643162,52.99925192,52.67584873,53.57447824,51.89051483,50.04967161,51.18590198,52.42134169,62.02818821,
173,Niger,NER,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Nigeria,NGA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Nicaragua,NIC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Netherlands,NLD,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.80317756,55.28956191,56.08873186,56.53138788,54.29444265,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Norway,NOR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.84703811,18.59428139,22.34283163,31.56079027,30.75198135,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Pakistan,PAK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.77253509,76.09082892,74.52857679,78.91019052,,,,,79.08469198,,66.75250207,,,,,,,,,,,,,,,,,,,,,
185,Panama,PAN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Peru,PER,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.2462856,78.21675121,80.14272904,70.61609845,55.49153471,,,,,,,,,,,,32.53945754,28.52881839,26.07632235,26.40086588,23.68179134,20.72021657,19.21665946,18.39442038,19.5653896,22.86555447,23.70625643,24.66754332,25.69854801,26.54380105,34.66897903,
187,Philippines,PHL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.00767451,43.58794931,46.26979037,58.83319795,49.41851146,53.47117815,46.55766342,48.69784833,58.28058291,52.83488971,58.5984332,59.26149558,64.71507455,71.1158091,71.6007252,65.70974312,58.79787399,51.57489163,52.43227093,52.40069313,50.19624148,48.80584813,49.15745521,47.14418186,43.42633894,,,,,,,
190,Poland,POL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.45439847,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Portugal,PRT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.245737735,5.65740457,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Paraguay,PRY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,West Bank and Gaza,PSE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Romania,ROU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.48267523,30.00968683,27.84473453,28.52139083,27.78578395,25.05641484,21.65859994,19.35322537,16.29183289,17.61361466,18.33595512,28.23145055,34.13583726,37.24773345,40.38824264,43.88270067,46.26934363,45.16991522,47.279933,44.32707463,42.56210413,43.2052964,57.10849327,
202,Russian Federation,RUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.9489995,100.7441377,62.14888887,48.98361534,41.35271686,,,16.66086845,9.89107286,7.158430117,6.495287438,8.697866335,9.098105645,8.641081944,8.551408593,9.06725564,11.20046128,13.54076578,14.24173958,16.32537412,16.16857899,17.27604844,23.04934927,
203,Rwanda,RWA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.79692027,47.8601031,48.42897426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Senegal,SEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,El Salvador,SLV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.65293389,28.19066346,27.37640894,35.37055254,62.44694538,57.91122341,56.5005963,56.21581168,50.51222227,48.48237248,48.42693762,58.14692057,57.49428662,54.56257098,54.85233981,62.39927679,50.83795443,51.27840327,52.06565617,55.24851882,52.21428201,53.87903936,71.41060016,
214,Serbia,SRB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Slovak Republic,SVK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.06398228,47.43738583,53.94445171,53.36995841,47.47811516,45.67213181,44.10518805,38.61380134,36.60979828,34.99149159,34.03770555,42.04436507,45.56012091,48.58053773,58.48775229,63.21077128,65.8810865,64.83448553,66.41586188,64.35388113,62.29037578,61.9874187,77.36130426,
222,Slovenia,SVN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Sweden,SWE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.99348606,36.61367722,49.95592763,57.52924221,,85.68288018,87.96572409,87.86634803,77.83906692,70.27831726,60.86975797,59.47271638,58.18007502,57.59725305,57.86921908,51.63242856,45.69496892,45.64558959,46.92348512,43.3019148,43.68472373,43.51024796,45.16954245,49.45450857,47.43432063,46.18805621,43.96498752,42.28267637,38.69361233,43.99518273,
224,Eswatini,SWZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Togo,TGO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Thailand,THA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.44775385,13.36556734,10.87899516,8.186243537,5.693219737,4.610094712,3.673497457,4.641520409,10.66985739,20.00577892,21.96458651,24.57833404,30.07035627,27.04601837,24.3963998,25.45812828,24.38065915,22.99346683,22.45021726,26.7791952,26.90084554,28.1319763,28.44471602,40.06185329,36.49665132,37.86886742,38.48944058,,39.24916592,40.13268124,50.4013058,
234,Tajikistan,TJK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.076118,79.80407988,,,,,,,,,,,,,,,,,,,,
243,Tunisia,TUN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7703801,60.67271881,55.49913175,59.30982746,59.03451416,57.51826787,55.29651794,56.93532781,54.28174403,55.63863638,56.72127583,56.46781997,55.934434,55.02131557,53.83755809,52.42052972,48.56391046,45.7824705,43.28770543,42.92979215,38.7660003,42.48072245,42.5197543,,,,,,,,,
246,Tanzania,TZA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Uganda,UGA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.673571,38.47694531,44.18591431,
248,Ukraine,UKR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9764493,43.72978743,,,,,,,,13.22995421,23.99003423,28.86663662,26.48082017,32.44591172,35.63139959,63.66531919,70.25883762,71.80954545,66.73464651,56.90595067,48.3272696,58.71618507,
250,Uruguay,URY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59596304,24.59057576,23.60477732,21.87914304,24.53018807,,,,,,,40.64333486,95.26786072,105.6027809,85.42559412,76.11445971,69.02689635,58.51206053,57.25268252,49.27332921,44.22270175,45.35145122,43.40345045,42.740851,44.35796133,51.18648002,46.65662974,45.61617128,47.95012972,50.9429032,60.39983256,
251,United States,USA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1284002,40.93394357,44.06159728,46.05014442,48.24614033,47.35348217,47.20953529,46.74176855,44.11746983,41.12914898,37.72727827,33.26765486,52.44367633,53.86251404,56.25040459,56.6622864,56.53884791,55.46733576,55.65992611,63.81512982,75.8420483,84.96441099,89.54681703,93.64926176,95.53468821,95.76669869,96.42522795,98.50410172,97.77493423,99.14958445,100.9025728,126.3904957,
252,Uzbekistan,UZB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"Venezuela, RB",VEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Vietnam,VNM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Kosovo,XKX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,South Africa,ZAF,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.39719496,33.91359083,36.9022311,39.95077209,44.81696974,44.86861899,44.22987592,43.175546,44.65426177,42.1780316,39.63905838,,,,,,,,,,,,,,,,,,,,,
264,Zambia,ZMB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.3805364,277.530308,164.7007536,161.7860769,149.2098899,155.2792246,175.9344907,150.0725489,161.2321579,,,,,,,,,,,,17.32151148,18.04990936,23.48891928,24.22399414,44.39586759,49.40734735,46.43289358,52.28094184,59.71222117,61.93011738,103.6982424,
